game_id,season,game_type,week,gameday,weekday,gametime,away_team,home_team,away_score,home_score,home_result,stadium,location,roof,surface,old_game_id
2002_08_ARI_SF,2002,REG,8,2002-10-27,Sunday,16:05,ARI,SF,28,38,10,3Com Park,Home,outdoors,grass,2002102705
2002_08_HOU_JAX,2002,REG,8,2002-10-27,Sunday,16:15,HOU,JAX,21,19,-2,Alltel Stadium,Home,outdoors,grass,2002102709
2002_08_DEN_NE,2002,REG,8,2002-10-27,Sunday,16:15,DEN,NE,24,16,-8,Gillette Stadium,Home,outdoors,grass,2002102707
2002_08_IND_WAS,2002,REG,8,2002-10-27,Sunday,20:30,IND,WAS,21,26,5,FedExField,Home,outdoors,grass,2002102711
2002_08_NYG_PHI,2002,REG,8,2002-10-28,Monday,09:00,NYG,PHI,3,17,14,Veterans Stadium,Home,outdoors,fieldturf,2002102800
2002_09_BAL_ATL,2002,REG,9,2002-11-03,Sunday,13:00,BAL,ATL,17,20,3,Georgia Dome,Home,dome,astroturf,2002110300
2002_09_NE_BUF,2002,REG,9,2002-11-03,Sunday,13:00,NE,BUF,38,7,-31,Ralph Wilson Stadium,Home,outdoors,astroturf,2002110308
2002_09_PHI_CHI,2002,REG,9,2002-11-03,Sunday,13:00,PHI,CHI,19,13,-6,Memorial Stadium (Champaign),Home,outdoors,astroplay,2002110310
2002_09_PIT_CLE,2002,REG,9,2002-11-03,Sunday,13:00,PIT,CLE,23,20,-3,Cleveland Browns Stadium,Home,outdoors,grass,2002110312
2002_09_DAL_DET,2002,REG,9,2002-11-03,Sunday,13:00,DAL,DET,7,9,2,Ford Field,Home,dome,fieldturf,2002110304
2002_09_CIN_HOU,2002,REG,9,2002-11-03,Sunday,13:00,CIN,HOU,38,3,-35,Reliant Stadium,Home,closed,grass,2002110302
2002_09_TEN_IND,2002,REG,9,2002-11-03,Sunday,13:00,TEN,IND,23,15,-8,RCA Dome,Home,dome,astroturf,2002110301
2002_09_MIN_TB,2002,REG,9,2002-11-03,Sunday,13:00,MIN,TB,24,38,14,Raymond James Stadium,Home,outdoors,grass,2002110306
2002_09_NYJ_SD,2002,REG,9,2002-11-03,Sunday,16:05,NYJ,SD,44,13,-31,Qualcomm Stadium,Home,outdoors,grass,2002110303
2002_09_STL_ARI,2002,REG,9,2002-11-03,Sunday,16:15,STL,ARI,27,14,-13,Sun Devil Stadium,Home,outdoors,grass,2002110307
2002_09_SF_OAK,2002,REG,9,2002-11-03,Sunday,16:15,SF,OAK,23,20,-3,Network Associates Coliseum,Home,outdoors,grass,2002110305
2002_09_WAS_SEA,2002,REG,9,2002-11-03,Sunday,16:15,WAS,SEA,14,3,-11,Seahawks Stadium,Home,outdoors,fieldturf,2002110309
2002_09_JAX_NYG,2002,REG,9,2002-11-03,Sunday,20:30,JAX,NYG,17,24,7,Giants Stadium,Home,outdoors,grass,2002110311
2002_09_MIA_GB,2002,REG,9,2002-11-04,Monday,09:00,MIA,GB,10,24,14,Lambeau Field,Home,outdoors,grass,2002110400
2002_10_CIN_BAL,2002,REG,10,2002-11-10,Sunday,13:00,CIN,BAL,27,38,11,Ravens Stadium,Home,outdoors,grass,2002111002
2002_10_NO_CAR,2002,REG,10,2002-11-10,Sunday,13:00,NO,CAR,34,24,-10,Ericsson Stadium,Home,outdoors,grass,2002111010
2002_10_DET_GB,2002,REG,10,2002-11-10,Sunday,13:00,DET,GB,14,40,26,Lambeau Field,Home,outdoors,grass,2002111004
2002_10_NYG_MIN,2002,REG,10,2002-11-10,Sunday,13:00,NYG,MIN,27,20,-7,Hubert H. Humphrey Metrodome,Home,dome,astroturf,2002111012
2002_10_IND_PHI,2002,REG,10,2002-11-10,Sunday,13:00,IND,PHI,35,13,-22,Veterans Stadium,Home,outdoors,fieldturf,2002111008
2002_10_ATL_PIT,2002,REG,10,2002-11-10,Sunday,13:00,ATL,PIT,34,34,0,Heinz Field,Home,outdoors,grass,2002111000
2002_10_SD_STL,2002,REG,10,2002-11-10,Sunday,13:00,SD,STL,24,28,4,Edward Jones Dome,Home,dome,astroturf,2002111001
